CNAG_00043,146.971,137.744,297.863,281.141,322.725,291.084,411.92,433.717,462.192,472.433,425.57,402.467,449.896,417.417
CNAG_00044,436.355,342.983,520.301,730.308,1065.43,1219.18,1310.94,1390.35,1475.36,1552.54,1694.21,1747.92,2008.97,1805.1
CNAG_00045,15.9503,16.5293,39.6298,54.9103,48.6297,39.0221,60.3585,83.0521,101.591,86.1495,87.2136,109.196,84.886,81.8663
CNAG_00046,1301.04,1549.62,1719.38,1533.1,1720.8,2113.52,1976.98,1905,2260.6,2978.75,3351.26,3172.8,3224.7,2996.66
CNAG_00047,70.6817,46.833,74.1862,63.696,68.5558,76.9896,61.4415,92.3521,92.4657,101.327,130.82,123.369,118.866,101.119
CNAG_00048,15.9503,22.039,60.0839,43.9283,37.5775,18.9837,14.8249,20.5067,28.3722,35.2009,37.1465,27.2991,34.8976,33.3529
CNAG_00049,111.642,167.479,378.125,249.174,169.837,111.5,79.0069,95.9028,132.22,152.559,177.886,173.706,149,133.315
CNAG_00050,213.061,103.876,162.63,136.296,193.781,166.928,173.016,206.571,208.247,242.061,197.617,267.759,223.555,219.418
CNAG_00051,899.491,413.403,805.38,941.163,1342.84,1877.28,1988.65,1854.78,1607.26,1178.06,1198.38,1312.96,1323.47,1358.01
CNAG_00052,759.341,14.9807,3.83514,0,1.10522,1.05465,3.17676,6.20595,22.7716,51.1951,58.142,34.0549,35.6496,66.0592
CNAG_00053,38.155,194.141,901.194,643.524,254.195,120.212,31.7218,25.1491,107.796,318.52,439.208,252.542,192.273,165.683
CNAG_00054,59.8254,4.21053,2.62206,1.12344,2.2168,1.07322,2.16368,13.8136,16.6756,12.1832,5.7427,6.40922,9.56722,9.16747
CNAG_00055,738.271,1268.62,1617.15,1982.26,1801.51,2005.95,1927.24,1716.41,1751.76,1695.2,1775.77,1782.24,1717.53,1702.01
CNAG_00056,103.677,143.254,438.485,567.773,611.187,530.49,399.213,482.933,588.495,632.689,726.78,686.377,694.179,593.278
CNAG_00057,30163.2,1479.37,80.538,40.6337,53.0506,104.411,237.198,709.532,1097.36,1427.49,1634.45,1496.77,1882.58,2028.47
CNAG_00058,10706.1,14691.8,9488.15,9752.08,9985.68,11186.7,11052,9271.08,10754.9,12116.5,13476.1,12695.6,14668.3,12719.6
CNAG_00059,299.638,128.102,108.662,94.4458,207.782,176.127,176.84,180.459,145.522,110.234,125.168,103.737,127.329,99.0481
CNAG_00060,852.202,349.87,322.152,425.006,706.236,855.323,995.386,942.283,763.304,628.984,586.269,712.116,736.622,718.604
CNAG_00061,30142.7,15238.6,6026.29,12575.6,17748.7,22592.8,24019.5,27143.7,26362.4,19533.7,23264.2,31766,36629.3,39883
CNAG_00062,2580.53,2322.36,1888.17,2363.34,2672.43,3351.68,3434.08,3434.87,3746.96,4172.23,4805.63,4757.84,5035.63,4586.53
CNAG_00063,311.031,201.106,217.325,612.799,1211.32,1404.8,1057.86,602.897,415.516,351.082,421.533,670.778,768.69,686.262
CNAG_00064,1437.81,1772.77,1466.3,880.762,857.652,939.695,797.367,818.217,1141.3,1344.12,1153.16,1040.49,1085.6,1167.35
CNAG_00065,4167.27,4737.64,5525.7,8176.45,7169.37,7611.89,9001.48,9025.92,7466.68,6119.38,6160.49,7989.04,7592.88,7949.4
CNAG_00066,1097.46,467.702,389.369,804.682,1297.73,1276.72,1949.88,1797.52,1447.68,1199.62,1110.55,1046.96,1098.51,1232.76
CNAG_00067,3981.88,7861.05,4659.7,3234.22,2965.31,2686.2,2940.62,2227.03,2935.15,3747.97,3592.72,3238.45,3021,3359.55
CNAG_00068,3052.2,2608.87,2082.48,1784.59,1448.95,1145.35,841.842,489.085,577.512,699.386,692.864,582.641,569.679,582.16
CNAG_00069,55.8261,31.6811,17.8973,8.78565,12.1574,12.6558,23.2963,16.4054,12.8133,15.7478,17.7657,14.8195,19.8067,17.1818
CNAG_00070,344.071,290.64,407.804,479.916,654.291,664.431,566.523,568.035,552.801,402.031,356.93,424.306,409.339,422.471
CNAG_00072,5453.86,2351.29,837.34,1322.24,1563.89,1740.18,1573.56,1706.16,2415.3,2851.27,3179.26,3270.43,3500.13,3561.69
CNAG_00073,723.46,1181.84,1284.77,1160.8,1391.47,1822.44,1948.41,2278.29,2267.95,2096.3,1964.73,2086.43,2198.55,2155.81
CNAG_00074,1554.02,2669.48,3920.8,3094.75,2000.45,1421.67,1003.86,1362.67,1897.28,2678.97,2509.81,2031.83,1971.24,1908.19
CNAG_00075,549.146,121.215,30.6812,3.29462,1.10522,3.16396,14.8249,68.6974,108.913,156.551,210.766,243.352,285.783,341.615
CNAG_00076,571.932,169.425,38.3514,46.1247,195.624,331.161,582.407,471.654,307.518,192.678,213.189,267.531,303.703,432.577
CNAG_00077,13774.2,4020.75,2010.89,2512.7,3473.71,3937.02,3747.52,2876.06,2339.33,2110.2,2240.91,2250.23,2520.17,2325.61
CNAG_00078,1174.63,1834.75,2780.48,2103.07,1387.05,1018.79,592.996,489.085,860.319,1250.56,1212.92,955.468,847.917,770.15
