Lifeline,26.78193366,45.60103505,64.42013644,83.23923783,101.8127419,118.8609676,138.159682,157.4583964,176.7571108,196.0558252,213.1864027,232.1047104,251.4034248
FOX2,9350.616319,1609.381723,819.3122595,786.0308861,694.1899807,687.1914521,774.3657147,805.5474735,845.3104035,848.5843324,790.1279735,888.8100817,988.2828992
YDL157C,2988.203172,4119.216306,5623.039691,6720.285676,7600.934914,7918.290206,6180.897428,4856.242872,4898.680064,5329.973941,6189.319235,6163.331469,5746.227793
PCL6,1409.226337,878.5347818,889.7105593,913.8099242,913.0062247,952.6866647,1083.970238,1174.826667,1180.29696,1151.443652,1106.55752,1062.386035,1143.166111
PKP2,894.0019718,292.9458595,306.7275266,313.7479837,319.3373036,339.6477993,325.0119887,401.6688695,435.6133674,410.0111524,363.504477,369.9227037,397.9791316
PHO8,3449.045545,1584.705039,1661.406923,2116.901494,2931.219012,2702.676176,2475.149323,2668.173772,3517.102125,4001.619294,3907.918145,3250.543437,3104.819477
DAT1,858.6010087,1638.825623,1798.853098,1758.227811,1564.664314,1504.338702,1329.321874,1304.486658,1169.007897,1154.734868,1167.175086,1242.733546,1122.286959
COA1,1271.00982,1141.119626,1505.14455,1562.921028,1836.62793,1825.07588,1852.500447,1985.572332,2057.81785,2107.614584,1554.362524,1847.103131,2073.65754
YPR003C,652.7234007,469.185681,503.151941,789.9961033,592.2512399,567.3540438,639.7589045,670.7683828,575.7461006,498.9858055,550.76101,579.707878,617.4793506
AIF1,2988.536801,2844.83068,2787.248524,2684.136879,2421.334203,2103.696283,1925.596704,2086.419919,2296.89977,2298.31983,2359.999633,2155.937489,2146.019104
PRP40,2026.030359,1723.142586,1565.767959,1301.684017,1330.539472,1314.183201,1348.381388,1407.342191,1431.466648,1326.344962,1424.479708,1313.462781,1342.042202
YJL147C,969.325102,826.3871923,798.0027601,769.4249809,706.6409645,660.2396302,677.9387991,606.8524679,537.1396112,562.8519963,503.2403469,502.51201,543.4380998
RRI1,437.3269327,247.3169729,250.9692726,238.3336477,253.5260698,245.0880236,270.2920341,255.7962137,263.3241947,267.0686469,265.3986946,265.8320512,260.8649934
YNL320W,3124.675381,2621.40195,2372.620879,2249.271109,2441.572294,2415.421915,2227.325559,2377.770245,2694.269615,2547.638085,2832.878228,2834.8884,2795.819806
STE20,2925.669149,4002.742608,4192.235238,3817.160806,3275.220709,3546.252494,3595.548248,3607.415201,3641.430763,3603.577646,3688.232758,3528.418284,3504.496408
GRE1,17699.39395,4988.575958,447.5666522,267.9856327,231.0280963,211.7825018,238.3950018,240.216987,179.0611379,205.1014072,176.4514405,172.3481848,209.6741249
MRPL31,1492.664868,1289.827015,1509.274442,1456.291573,1491.630723,1708.271056,1722.378965,1748.022801,1849.109849,1842.113431,1798.531117,1706.245966,1825.830756
SPC98,348.9903694,367.0739353,482.4720774,605.8571466,950.1786669,1390.945161,1061.298046,560.1359059,441.596474,593.6601301,828.6634481,840.2447333,668.4247402
OAR1,346.9923811,534.8843424,616.4338398,690.625773,520.1053653,481.5740143,483.5860176,553.6771214,550.2191249,489.1539095,426.3621572,431.1539563,496.4365835
AMD1,3069.997157,3395.189795,3778.868406,3818.291939,3794.539703,3577.862544,3783.940748,3924.005708,3650.585757,3498.647329,3526.779259,3510.444969,3556.856574
SBH1,6347.168566,6641.151045,7641.502568,9072.866527,9780.069348,10997.02693,11207.04304,10108.90338,9745.154324,9906.382399,10139.91747,11230.49373,11041.09632
POT1,2284.420388,350.9595853,167.846494,221.4889792,160.4444159,159.504675,159.8804621,162.151008,146.7353278,153.4820675,148.5982986,156.6245492,149.3305813
YLR050C,4872.114472,3621.561167,2820.197295,3562.737292,3824.913763,3787.67197,2421.099238,1343.433373,1954.127516,2688.825648,3032.969627,3219.9414,2491.086623
CYC2,915.2697229,764.0618115,836.8751358,850.0183717,779.0591133,734.8751352,701.4494409,735.9377607,776.7234609,765.5708368,701.524323,660.4262801,648.2744852
COQ10,1277.073986,929.4922484,999.9744636,1204.479265,797.7545065,829.9382175,853.9163159,985.1819213,893.7305997,759.7882422,788.1578478,787.7314933,857.705556
VIK1,342.8929004,282.7503553,327.6146091,331.91516,511.6018943,1017.154978,938.3443364,658.2580657,486.1039364,457.8537203,693.7224832,775.3386982,640.5307875
STP4,709.1851374,2090.825536,2151.377433,1688.620708,1416.460776,1663.983511,1758.91938,1873.359023,2131.969514,2012.948914,1931.142901,1631.191006,1556.171967
YDR056C,2806.871246,3928.56991,3994.909178,3749.720764,3773.150995,3766.271856,3704.866263,3509.649279,3529.689655,3385.373611,3320.530805,3304.153719,3492.427463
SAL1,822.2145964,843.2991576,957.1946481,841.8423376,837.1710953,785.1888964,730.8368093,705.6675347,793.4801353,738.8187899,757.4749019,759.8659891,712.2214225
SRB8,1032.385822,1099.956222,1201.849026,1063.152599,978.2792785,864.2278517,804.3059359,922.7482184,828.9903053,769.4817756,775.9981401,773.5968037,865.9580416
STE7,1061.57181,936.8596317,888.5343097,919.2526237,837.039579,601.6007743,761.9780048,777.9833747,668.2011523,625.0652906,600.553232,574.9785827,706.586024
YCR024C-B,15039.11008,19343.66754,18370.61543,19176.28671,18011.5429,16792.10778,20330.57693,21192.86282,19157.69363,19059.40955,18538.35962,19942.44351,20670.21094
PEP4,25459.24523,21106.49878,15285.69547,8915.995451,5834.584268,4932.028321,5221.160105,5623.998382,6893.047005,7140.508998,7946.856365,8520.336989,8849.622431
DAS2,279.7022535,799.8190641,1117.208062,1037.026119,978.9319985,983.9149042,896.4544578,867.5146717,822.1667224,754.6791471,778.6051835,705.1543487,763.5606638
SNF2,2186.991675,2070.449984,2255.431276,2374.268655,3037.606569,3192.809634,3262.735132,3208.260903,3070.459621,2907.770422,2951.774444,3489.775533,3471.337485
FOL2,7332.95247,6082.635763,6694.014268,6272.86203,5589.129507,5924.511638,5449.987887,5489.629068,6205.68333,5951.535225,6150.596874,5836.205457,5569.739057
RAP1,2028.429231,2382.26253,2400.602278,2651.669353,2615.861095,2957.89267,3098.141911,2984.016606,2768.633783,2602.275286,2635.254061,2961.296396,2803.867621
MOB2,1104.175489,883.9904854,1104.696825,1175.773959,1226.125191,1158.478433,1012.461221,1004.182262,942.6217189,904.3262591,929.2970554,882.244341,1002.594749
SPF1,11053.57054,11934.23265,10985.84753,11535.51884,13368.50954,12517.95123,12597.82143,12006.27244,12156.03647,12657.18136,13330.20669,13571.18992,13279.01727
YBR238C,172.6787282,859.6061308,1493.897768,2190.580648,2686.996624,2002.323785,2300.253125,2490.419309,1902.907609,1856.460903,1573.787642,1790.01218,2060.086812
SEC53,11355.91978,12479.88532,16771.1287,19595.10895,20902.23183,21654.01452,20411.53278,18802.54373,18694.88164,19433.03805,20953.02072,20916.64459,20281.72072
EDC1,479.568485,624.802412,642.8125773,549.7449007,464.340266,541.8811489,510.2759387,505.0662364,597.8533757,590.1115494,489.921488,570.5348139,563.2906452
MRS1,1023.674503,1044.107704,1560.423315,1930.605664,1781.94353,1899.691416,1806.3243,1937.295172,2030.238332,1713.236591,1828.182333,1614.282072,1911.508891
SPO13,155.1050285,215.2526589,234.2784732,315.7631295,231.149434,207.1313047,238.2233935,202.7520395,231.9135846,223.3156069,169.7890115,192.9674817,223.9026368
YEA6,2886.342939,3104.655079,3190.18569,3074.394556,3122.529071,3549.632753,3829.224431,3732.369916,3890.713109,3881.621181,3584.620967,3970.681155,4101.541044
ARP2,8798.970056,7371.202831,5458.949963,5314.363397,5167.06699,4829.275366,5553.799404,5745.016216,5768.579149,5852.669829,5742.563091,5463.434068,6121.404408
DUS3,1281.938631,3617.557877,3335.074084,2730.353024,2449.267158,2418.352316,2376.210782,2479.768202,2406.321477,2512.105888,2476.68714,2478.262011,2333.658656
YOR192C-C,3382.690009,2758.890074,2993.423307,2416.013577,2406.603989,2624.546395,2360.728603,2128.953148,2064.137117,1903.51672,2137.56795,2046.698871,1873.13225
CHO1,11413.93912,8665.960849,8397.55384,6952.847918,5630.272332,5297.874486,5143.17524,5359.320497,5867.8901,5888.074223,6710.114234,6899.305194,6339.750147
MIA40,2216.291248,1019.714668,724.0918303,671.4533675,855.9035697,927.4415268,1127.123902,1303.989523,1319.606965,1288.852229,1390.712861,1435.226881,1469.221572
MKC7,2120.080156,3415.194911,4719.786125,5420.309398,6832.774821,6207.42088,5535.059697,4714.830767,5220.777108,5523.379498,6593.368169,6516.705951,5332.019874
LRS4,799.7391184,845.7162465,892.7976507,763.655775,834.5214335,853.7984169,886.18076,882.3307525,876.54089,848.6347803,785.1000196,832.8791029,819.6374979
ARA1,21411.56782,15049.0669,5613.235523,3050.641239,2652.079047,2391.940553,2446.308117,2556.003126,3096.729665,3216.804045,3300.850985,3173.593492,2994.596154
BOI2,1194.07685,2096.802117,2392.139352,2079.020833,1997.803763,2375.423575,2555.52604,2294.114015,1888.409345,1790.19819,1982.807498,2087.264683,2065.112029
RKR1,9552.539442,6920.298811,7610.318648,7246.958862,6517.868968,6457.641927,6394.458505,6928.27818,7450.428064,6677.270024,6206.750418,6094.265461,5778.290197
PDS5,391.5079458,714.9796283,1691.108893,3353.037296,4575.783278,4425.70051,2032.496642,841.4156801,1403.303766,2416.553882,2601.992483,2529.966678,2017.073585
RSC1,2304.70232,2319.174964,2591.919241,2324.352493,2108.640057,2109.371057,2199.950446,2260.199143,2306.118588,2200.451246,1915.612153,2144.802792,2011.76621
DEP1,1055.634411,1067.808318,1146.441553,1070.731098,1167.481295,1358.713295,1319.671667,1493.20639,1610.280985,1510.065289,1378.53788,1475.043901,1542.001562
PDH1,2510.220726,620.4133711,281.9856192,249.2545058,259.2784547,261.7863283,325.6856548,375.6815683,347.7250964,317.8598197,303.311073,376.1219174,411.9401204
ALE1,1931.184667,1282.703127,1053.052977,1174.476065,1701.466492,2426.627753,2247.313072,1960.504142,2380.564173,2514.326385,3130.342398,3350.764519,2870.980988
NRP1,832.0580685,3104.20306,3127.625691,3108.657419,2820.15637,2295.736742,2402.385077,2680.101959,2259.875087,2188.048438,2066.039778,2165.843665,2245.418888
RMT2,1215.132234,5475.415709,7039.352827,6386.428378,5612.604818,5193.452922,4247.648591,4670.053362,5153.506231,4888.92724,4732.892153,4569.479159,4156.559659
ECM25,1034.895192,1045.050619,1504.400983,1768.302246,2059.282747,2023.359093,1660.695578,1442.168459,1380.86147,1490.516267,1652.102347,1781.897089,1586.72376
VPS3,1099.218122,877.8634222,887.953929,866.463625,710.7255806,776.8153391,645.1718363,741.5623442,846.8888947,820.9312627,782.4485769,719.6465908,718.1691783
PLM2,142.9858967,236.0993492,249.3258433,515.4754065,1025.878753,1028.804548,679.7984101,368.7628761,295.2065376,417.1961725,501.867426,500.3301386,459.8852629
ETP1,191.9521128,167.0979714,148.3244393,123.5299584,138.840044,114.3879105,169.7558313,156.2629692,148.0522208,149.1490097,140.126365,134.7049852,184.1618752
SPO12,261.4006944,309.617468,457.2564871,519.3218243,597.8485882,624.5539152,1397.247995,2054.95856,1645.02515,1134.017558,720.9325319,859.2979756,1293.069949
EDC2,3391.962999,2393.227452,1800.647476,1925.844231,1703.74394,1548.063901,1251.938629,1959.12736,1906.332209,1920.454433,1571.257162,2061.590112,2155.821781
LEU5,1157.409812,900.4647427,1012.978484,1433.038349,1076.706566,991.8868081,1076.101434,1133.140459,1017.157403,1043.809912,907.2521292,969.6530988,1041.669802
ULP1,1944.416686,1937.955677,2029.730671,1760.924478,1748.749212,1736.196239,1869.548368,1941.029268,1942.956136,1828.428297,1716.446703,1574.210238,1741.691024
CTS1,1044.742007,1021.415588,1554.225721,1271.146819,1337.250291,1258.541556,1235.919674,6593.146671,15091.54403,16648.52029,14277.46799,9977.099742,7943.757678
BLI1,475.9614045,424.8385419,424.3674787,376.8933603,422.9124308,407.4615371,374.0467372,345.5900842,339.1071569,368.5022921,343.8951038,325.0433279,315.7835154
YHR131C,860.0427234,896.4229262,930.0433408,996.9793057,876.8154191,707.9602239,771.6593376,854.9065523,731.1436738,751.9499285,685.9462931,722.9579188,808.44672
ATG36,2320.41589,982.1670322,532.5373701,673.6770781,456.5325551,407.8747262,444.8947416,410.0656332,405.8683216,393.426629,381.8292687,410.0796826,434.0640787
YMR317W,167.9476057,251.6236502,284.4603385,271.0968809,226.1813005,258.2126556,244.3085272,256.9329649,211.0033698,216.8444234,219.0545355,235.0072017,263.22061
KGD1,5651.443159,4138.728745,4060.424718,4670.927081,4803.082175,4373.14507,4422.713623,4733.835472,4364.824441,4383.280837,3717.054011,4110.85199,4477.234411
VPS28,1614.210662,893.8986121,1075.46285,968.9346244,856.126596,1009.309954,947.9766002,1040.782925,1059.793905,997.8115761,1003.670935,955.8357788,968.2372572
YGR130C,7251.030796,1745.599069,890.7139975,733.0878881,712.5605899,679.7509267,963.6297256,1224.824499,1313.787455,1229.879672,1063.243099,988.3180462,1202.528093
KNH1,286.0889211,399.7151688,353.2002866,327.6704011,301.4053777,298.9486977,261.0236205,251.64289,237.7802827,237.6537485,224.2100295,219.1797448,267.4377458
ECM2,514.3546586,528.4495641,648.1173671,571.0694034,512.1740923,542.7795745,489.2661444,619.9792143,574.243027,578.1457915,595.4824695,525.7402061,532.7815931
EAF6,2048.942265,2375.860191,2985.796429,2199.403541,1770.259293,1845.966631,1371.718494,1478.324363,1775.761355,1654.393264,1570.987048,1421.315143,1322.107666
RGM1,345.552692,715.4161278,756.1130242,974.4030507,946.6527093,812.4326574,940.4805973,1007.424858,771.3578217,730.8711218,823.9427031,865.0862111,1064.621497
YPL264C,361.2029488,213.8622965,229.2150579,352.4781477,356.5315658,418.3884187,326.026426,306.1963829,318.1115934,299.3468767,348.8841115,383.6279207,349.4788672
YPL199C,3150.212411,4530.505053,4429.767051,3608.234675,3759.083387,4148.162754,4335.255893,4312.786482,4057.970241,4125.777479,3736.69574,3431.173068,3505.949935
TWF1,3103.607965,1936.809956,1503.639283,1339.947813,1226.04161,1298.277274,1428.207435,1648.817192,1664.126252,1596.962159,1340.46755,1322.810993,1501.801101
YLR125W,249.8617154,275.2025482,339.1353583,321.2151152,395.2299158,352.5453983,323.1476948,321.7309213,308.5975114,334.2803489,351.9003383,353.334572,335.6684312
PUS4,593.3813068,1244.822394,1562.569268,1502.316136,1749.754138,1607.063907,1530.17029,1721.82692,1685.019684,1750.946613,1648.186843,1524.107222,1573.720817
YKL063C,1343.260187,1458.681062,1525.496267,1866.914202,2364.94818,2030.422399,2243.844176,2104.064357,1785.378685,1829.050045,2029.801155,1670.83125,2158.071001
DOT5,4296.640005,3184.905431,2295.717217,1706.341975,1528.502889,1465.474937,1481.395378,1634.926163,1788.886926,1708.420798,1588.140362,1450.677543,1581.249148
DAM1,1084.479991,1009.154748,1077.673189,896.1183162,1068.704451,1478.001756,1332.504264,1047.525382,1062.539008,1197.041522,1124.504149,1182.438948,1149.277401
PDR8,1039.213013,714.3953296,533.7390404,557.4367051,631.9753769,583.2836711,604.7444261,593.2879229,639.70236,645.8213243,680.2782158,662.3588281,593.7654462
MNN9,4225.989235,5880.014084,6950.977403,7609.429566,8227.268898,7464.899015,6930.219825,6639.564146,6110.210884,6400.717812,6740.072912,6330.676195,6608.866925
