snR39,682.783,1339.34,955.638,667.356,928.592,1148.17,1254.21,1292.68,1499.77,618.69,1353.62,1612.78,1548.18,609.05
snR39B,362.331,46.035,263.338,363.21,492.604,271.211,507.038,170.028,124.871,88.297,192.162,149.558,319.878,364.568
snR4,560.084,1711.66,1246.97,442.019,855.242,865.022,1522.91,387.963,567.058,755.218,433.06,513.677,432.769,456.445
snR40,230.996,473.982,179.912,139.333,196.574,185.282,443.895,97.831,60.094,209.374,411.668,190.122,131.483,95.672
snR41,632.221,1181.08,472.381,418.619,602.159,486.528,796.613,603.372,780.59,916.009,902.658,987.18,621.724,1074.95
snR42,23.901,96.484,50.209,13.085,30.1,34.236,56.371,18.828,17.913,41.4,23.117,18.588,22.082,27.323
snR43,176.109,363.29,306.124,116.853,145.931,203.038,309.59,128.787,147.801,240.029,181.651,219.384,201.896,113.123
snR44,302.347,372.828,370.204,447.889,291.198,294.362,400.611,359.411,543.798,351.145,480.777,465.61,387.803,253.735
snR45,109.842,620.171,378.376,32.563,123.963,157.976,503.209,56.644,65.667,199.629,38.018,77.714,45.107,68.203
snR46,165.769,882.263,491.4,130.264,264.161,322.439,580.4,232.233,202.906,382.636,231.245,257.247,309.885,291.951
snR47,106.065,275.991,33.692,316.962,143.945,270.383,221.713,207.425,701.944,191.376,126.066,216.983,239.426,173.99
snR48,1,23.348,38.196,1,61.99,20.156,1,17.776,61.926,1,1,1,23.606,33.804
snR49,150.539,727.874,572.051,144.089,292.308,419.268,995.778,271.91,199.868,404.98,125.064,263.694,216.951,254.676
snR5,98.272,368.66,303.012,73.496,171.463,155.521,287.524,95.37,80.792,166.527,86.584,87.071,116.17,115.897
snR50,378.421,787.239,403.642,292.862,496.157,623.089,397.429,818.197,418.931,645.802,899.536,599.526,735.133,578.036
snR51,201.329,618.96,351.628,91.368,230.969,530.689,421.837,338.366,269.698,409.368,537.545,742.274,512.437,557.608
snR52,439.285,547.256,137.375,44.935,100.384,94.646,103.302,124.016,1,212.777,58.969,61.066,1,161.363
snR53,1,1,1,1,1,1,1,1,1,1,1,1,1,1
snR54,1,76.043,125.898,121.713,69.265,1,1,169.994,105.14,73.733,399.175,83.516,152.817,56.075
snR55,147.507,617.271,342.9,133.177,150.496,212.296,693.484,309.407,170.278,279.741,349.792,407.586,291.911,121.612
snR56,1,68.225,1,55.069,1,58.622,126.897,1,1,66.156,1,148.839,137.001,50.338
snR57,540.373,269.899,504.489,866.096,1285.21,1499.18,945.229,556.092,280.27,978.334,643.049,1035.87,1089.01,1037.09
snR58,1,1,1,1,1,1,1,1,62.936,1,1,1,1,1
snR59,219.898,369.311,103.167,1,336.046,527.168,460.844,277.477,1,238.983,131.284,270.994,125.187,271.311
snR6,104.362,186.508,78.188,1,1,20.876,261.562,1,1,45.95,25.608,26.498,1,35.037
snR60,29.271,222.982,80.17,1,58.695,109.728,90.084,24.805,44.4,62.471,34.653,70.74,129.311,47.548
snR61,216.669,726.759,252.651,487.437,111.035,778.611,454.062,137.2,753.276,294.092,321.906,333.515,306.889,134.162
snR62,436.633,527.245,657.897,514.954,206.164,419.855,845.75,452.464,413.478,511.048,719.008,414.323,571.34,497.57
snR63,102.934,315.438,217.948,138.946,240.232,256.801,331.84,141.763,180.731,282.487,166.02,226.053,242.73,306.458
snR64,33.085,72.981,30.951,1,1,31.85,1,1,1,1,1,1,1,1
snR65,1,1,32.281,1,1,1,71.396,1,1,1,1,1,1,1
snR66,201.699,526.298,250.796,1,547.118,901.525,422.614,226.326,729.982,873.793,478.81,661.127,456.45,606.827
snR67,254.766,1898.69,1264.38,764.149,950.459,976.969,889.487,998.162,1192.08,1656.35,1914.13,1566,1536.67,975.924
snR68,67.242,202.685,204.173,231.515,310.001,264.864,229.615,128.492,216.678,175.901,192.499,257.787,258.7,320.413
snR69,65.171,108.972,150.754,1,164.7,155.248,68.403,1,99.676,1,1,40.575,37.406,133.071
snR7-L,3.458,13.052,15.845,1,1,8.485,6.555,1,13.846,9.438,1,4.081,1,2.971
snR7-S,164.445,498.696,377.922,28.29,261.641,180.875,618.974,57.6,42.948,142.323,25.004,28.396,62.016,60.948
snR70,306.91,848.462,611.056,222.628,280.045,446.649,702.055,375.669,295.625,484.756,354.109,389.751,426.991,619.153
snR71,270.587,182.44,101.661,146.931,166.052,52.841,454.062,91.8,1,352.71,193.543,333.515,123.355,45.387
snR72,1,452.932,206.14,67.089,225.244,71.432,231.828,155.203,113.852,80.64,306.193,181.705,42.559,91.459
snR73,105.24,497.942,219.937,165.578,80.775,76.169,219.98,44.887,1,114.328,1,65.286,119.277,108.269
snR74,1,269.899,224.773,55.069,62.153,58.622,126.897,101.926,1,66.156,1,1,69,149.013
snR75,228.261,893.228,796.531,821.131,870.617,1093.54,1075.18,670.76,529.978,495.152,1015.46,1192.31,967.988,842.916
snR76,232.58,364.674,390.112,147.25,213.674,379.524,317.216,215.496,142.867,328.303,56.133,258.073,316.317,286.972
snR77,1,404.348,224.773,55.069,184.459,173.866,252.794,152.389,94.09,131.311,72.339,592.356,205.001,198.35
snR78,1,1,237.294,1,130.15,183.539,67.471,160.86,99.403,276.206,76.331,79.056,144.611,53.098
snR79,76.032,337.656,1,136.385,154.125,73.142,1,190.536,469.313,1,1,278.637,86.135,248.078
snR8,169.221,387.522,244.142,35.27,95.132,139.263,337.286,37.554,37.884,104.243,33.297,84.664,47.179,56.842
snR80,12.914,90.095,71.436,29.663,53.681,35.366,88.599,54.504,49.053,52.811,5.727,10.797,19.025,27.155
snR81,18.809,33.462,23.858,3.008,5.543,3.14,12.691,2.874,7.721,10.681,3.65,11.983,18.681,6.498
snR82,88.793,242.272,150.972,58.028,94.167,102.294,197.416,59.4,80.365,107.901,83.559,75.717,92.645,71.107
snR83,79.198,238.309,149.255,60.065,116.67,125.145,200.929,77.564,85.899,120.286,68.107,106.424,116.553,109.791
snR84,25.383,56.945,48.591,45.663,47.368,53.038,48.924,45.64,44.638,46.989,46.956,47.707,50.464,57.57
snR85,24.828,45.547,52.9,18.915,21.262,31.547,59.399,14.376,31.033,31.223,10.455,20.594,5.506,7.539
snR86,44.24,63.758,65.164,40.372,41.779,56.1,46.082,43.332,45.85,47.402,45.526,47.038,44.712,54.89
snR87,47.316,78.93,44.235,63.679,1,23.266,49.649,20.5,71.933,26.177,83.699,58.127,1,39.13
snR9,150.32,448.727,298.536,70.948,159.227,128.004,384.053,136.403,126.804,269.485,55.691,135.59,85.714,109.744
SRG1,68.978,62.329,59.709,61.448,61.059,55.135,43.301,38.891,51.963,60.872,71.272,71.932,60.646,50.518
tA(AGC)D,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tA(AGC)F,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tA(AGC)G,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tA(AGC)H,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tA(AGC)J,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tA(AGC)K1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tA(AGC)K2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tA(AGC)L,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tA(AGC)M1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tA(AGC)M2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tA(AGC)P,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tA(UGC)A,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tA(UGC)E,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tA(UGC)G,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tA(UGC)L,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tA(UGC)O,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tA(UGC)Q,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tC(GCA)B,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tC(GCA)G,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tC(GCA)P1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tC(GCA)P2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tC(GCA)Q,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tD(GUC)B,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tD(GUC)D,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tD(GUC)G1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tD(GUC)G2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tD(GUC)I1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tD(GUC)I2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tD(GUC)J1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tD(GUC)J2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tD(GUC)J3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tD(GUC)J4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tD(GUC)K,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tD(GUC)L1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tD(GUC)L2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tD(GUC)M,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tD(GUC)N,1,208.593,173.755,1,378.687,178.94,195.388,156.832,297.067,1,1,1,1,1
tD(GUC)O,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tD(GUC)Q,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tE(CUC)D,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tE(CUC)I,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tE(UUC)B,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tE(UUC)C,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tE(UUC)E1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tE(UUC)E2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tE(UUC)E3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
