# DLxJTK regulatory element scores computed on 2022-03-08 09:18:16
# pyDL file: /mnt/c/users/sophi/OneDrive/WIP/crypto/results/node_finding_20220308090355/pydl_results.tsv
# pyJTK file: /mnt/c/users/sophi/OneDrive/WIP/crypto/results/node_finding_20220308090355/pyjtk_results.tsv
	dl_reg_pval	dl_reg_pval_norm	jtk_per_pval	jtk_per_pval_norm	dlxjtk_score
CNAG_03666	0.023077	0.03069978808006928	1.0	1.0	28964572.559513357
CNAG_05246	0.023104	0.030735706712394187	1.0	1.0	29066284.901259836
CNAG_07936	0.8403209999999999	1.1178955938480697	0.02767157727063674	0.02767157727063674	29639619.79295453
CNAG_06491	0.03145	0.04183855505993755	0.741402605480225	0.741402605480225	29863532.428985473
CNAG_02684	0.512688	0.6820389544219163	0.045682192892512685	0.045682192892512685	30260587.970253963
CNAG_01737	0.023459	0.031207970211480925	1.0	1.0	30425847.91039901
CNAG_06332	0.023621	0.03142348200543037	1.0	1.0	31060107.451563623
CNAG_03187	0.023652	0.03146472191661822	1.0	1.0	31182474.435077347
CNAG_05250	0.023766	0.03161637836421227	1.0	1.0	31635233.786240485
CNAG_03503	0.023809999999999998	0.03167491243170471	1.0	1.0	31811148.822862685
CNAG_02989	0.023867	0.031750740655501736	1.0	1.0	32040007.08899246
CNAG_07482	0.0239	0.03179464120612107	1.0	1.0	32173004.47342864
CNAG_02578	0.032292	0.042958684260588346	0.741402605480225	0.741402605480225	32325949.996367328
CNAG_06483	0.8650260000000001	1.1507611424253592	0.02767157727063674	0.02767157727063674	32331394.8696966
CNAG_05411	0.023946000000000002	0.03185583591304498	1.0	1.0	32359008.31882091
CNAG_05925	0.16392400000000001	0.2180713290825184	0.14623145653648356	0.14623145653648356	32430046.425972663
CNAG_02156	0.08642899999999999	0.11497820271145764	0.2776437018849706	0.2776437018849706	32534827.609178454
CNAG_06459	0.023999	0.03192634285797906	1.0	1.0	32574204.613082886
CNAG_04345	0.024018	0.031951618932578064	1.0	1.0	32651582.227972813
CNAG_01109	0.024087	0.032043410992963935	1.0	1.0	32933615.910143558
CNAG_07554	0.024189	0.03217910360396914	1.0	1.0	33353503.971462928
CNAG_07400	0.328548	0.4370738819660529	0.07384724087003962	0.07384724087003962	33631736.35513168
CNAG_06088	0.024262	0.032276216943217965	1.0	1.0	33656193.79363471
CNAG_05274	0.260671	0.3467757706209533	0.0931842481503503	0.0931842481503503	33746394.29273398
CNAG_04651	0.024465	0.03254627184551264	1.0	1.0	34507538.54454912
CNAG_00814	1.0	1.330319715737283	0.024515974146737705	0.024515974146737705	34748636.79260854
CNAG_04238	0.024547	0.03265535806220308	1.0	1.0	34855463.09526887
CNAG_01234	0.024577	0.03269526765367521	1.0	1.0	34983334.696001984
CNAG_03245	0.024641999999999997	0.03278173843519813	1.0	1.0	35261462.2430422
CNAG_04843	0.024659	0.03280435387036566	1.0	1.0	35334445.75733472
CNAG_05531	0.024725999999999998	0.032893485291320065	1.0	1.0	35623067.53954905
CNAG_06694	0.024784	0.03297064383483283	1.0	1.0	35874185.21774324
CNAG_07657	0.024863999999999997	0.033077069412091806	1.0	1.0	36222487.54866982
CNAG_04955	0.024977000000000003	0.03322739553997012	1.0	1.0	36718296.26564507
CNAG_04571	0.024978	0.033228725859685865	1.0	1.0	36722704.034402765
CNAG_06821	0.024982	0.033234047138548814	1.0	1.0	36740338.63797156
CNAG_00137	0.025095	0.03338437326642712	1.0	1.0	37240852.4018711
CNAG_02121	0.025141999999999998	0.033446898293066775	1.0	1.0	37450362.41608843
CNAG_06204	0.025197999999999998	0.033521396197148064	1.0	1.0	37701015.762342446
CNAG_04354	0.025236	0.03357194834634608	1.0	1.0	37871737.5322884
CNAG_04326	0.025401	0.03379145109944273	1.0	1.0	38619009.66227502
CNAG_00476	0.9202469999999999	1.2242227274480877	0.02767157727063674	0.02767157727063674	38926929.711330734
CNAG_05872	0.061213	0.08143286075942631	0.4164366890620728	0.4164366890620728	39004437.70369611
CNAG_06606	0.9216840000000001	1.2261343968796021	0.02767157727063674	0.02767157727063674	39109572.09252878
CNAG_03268	0.025563	0.03400696289339217	1.0	1.0	39362198.584826425
CNAG_01942	0.025591	0.03404421184543281	1.0	1.0	39491609.847899325
CNAG_04113	0.9258200000000001	1.2316365992238911	0.02767157727063674	0.02767157727063674	39638443.41653476
CNAG_01632	0.02565	0.03412270070866131	1.0	1.0	39765226.02816684
CNAG_06664	0.025661	0.034137334225534416	1.0	1.0	39816378.62526521
CNAG_03090	0.025687	0.034171922538143586	1.0	1.0	39937459.154445924
CNAG_06454	0.219673	0.2922353229151562	0.11701150627760835	0.11701150627760835	39987167.28104617
CNAG_06776	0.9297540000000001	1.2368700769856018	0.02767157727063674	0.02767157727063674	40145889.08776286
CNAG_00648	0.025818999999999998	0.034347524740620916	1.0	1.0	40555964.744323455
CNAG_05539	0.933776	1.2422206228822974	0.02767157727063674	0.02767157727063674	40669144.23072179
CNAG_04107	0.444905	0.5918658931300961	0.058230880900047875	0.058230880900047875	40950510.673463956
CNAG_06472	0.093407	0.1242611736878724	0.2776437018849706	0.2776437018849706	41068003.68257378
CNAG_06760	0.728	0.968472753056742	0.03565001790208913	0.03565001790208913	41189215.6123307
CNAG_06786	0.025967	0.03454441205855003	1.0	1.0	41256999.261286564
CNAG_00919	0.025987	0.034571018452864775	1.0	1.0	41352348.88425443
CNAG_06708	0.025991000000000004	0.034576339731727725	1.0	1.0	41371436.425688036
CNAG_07545	0.280018	0.3725134661613225	0.0931842481503503	0.0931842481503503	41831803.501583636
CNAG_01952	0.026088	0.03470538074415424	1.0	1.0	41836109.931599714
CNAG_00275	0.026137999999999998	0.03477189672994111	1.0	1.0	42076985.85343305
CNAG_01708	0.735692	0.9787055723101932	0.03565001790208913	0.03565001790208913	42508665.82821151
CNAG_04196	0.026305000000000002	0.03499406012246923	1.0	1.0	42888211.602781266
CNAG_05453	0.026319	0.03501268459848955	1.0	1.0	42956688.43713309
CNAG_01519	0.026327999999999997	0.035024657475931184	1.0	1.0	43000747.73628683
CNAG_04450	0.9557260000000001	1.2714211406427307	0.02767157727063674	0.02767157727063674	43605081.40071091
CNAG_05287	0.95793	1.2743531652962157	0.02767157727063674	0.02767157727063674	43907450.57080185
CNAG_07533	0.026516	0.0352747575824898	1.0	1.0	43928000.174673
CNAG_00537	0.026542000000000003	0.035309345895098966	1.0	1.0	44057277.133131586
CNAG_02056	0.026586000000000002	0.035367879962591414	1.0	1.0	44276631.0513749
CNAG_07481	0.026639	0.03543838690752549	1.0	1.0	44541818.28785628
CNAG_03607	0.36263	0.482413838517811	0.07384724087003962	0.07384724087003962	45221356.853302844
CNAG_06173	0.02682	0.03567917477607393	1.0	1.0	45455439.45040758
CNAG_04829	0.9703719999999999	1.290905003199419	0.02767157727063674	0.02767157727063674	45640633.12463974
CNAG_06295	0.754263	1.0034109397511504	0.03565001790208913	0.03565001790208913	45809733.40177778
CNAG_02729	0.22993899999999998	0.30589238511691513	0.11701150627760835	0.11701150627760835	45859368.19757235
CNAG_06665	0.974535	1.2964431241760332	0.02767157727063674	0.02767157727063674	46230566.182179675
CNAG_01886	0.977605	1.3005272057033466	0.02767157727063674	0.02767157727063674	46668853.22700346
CNAG_06935	0.027134	0.03609689516681544	1.0	1.0	47069887.26002453
CNAG_00118	0.981749	1.306040050605362	0.02767157727063674	0.02767157727063674	47264850.38492386
CNAG_05718	0.027241	0.036239239376399335	1.0	1.0	47628644.688150175
CNAG_02328	0.027247000000000004	0.03624722129469375	1.0	1.0	47660107.16868912
CNAG_00387	0.984553	1.3097702670882894	0.02767157727063674	0.02767157727063674	47670991.282020755
CNAG_00582	0.027259	0.0362631851312826	1.0	1.0	47723073.70111354
CNAG_04033	0.027272	0.03628047928758719	1.0	1.0	47791350.017772965
CNAG_02892	0.027274	0.03628313992701866	1.0	1.0	47801859.84438448
CNAG_07413	0.150315	0.19996700807104967	0.18189698446557426	0.18189698446557426	48125530.57381271
CNAG_03565	0.027362	0.036400208062003545	1.0	1.0	48265819.50005714
CNAG_03261	0.9898319999999999	1.3167930248676665	0.02767157727063674	0.02767157727063674	48441920.24186776
CNAG_02045	0.47080299999999997	0.6263185131282601	0.058230880900047875	0.058230880900047875	48526055.925771914
CNAG_04958	0.027429000000000002	0.03648933948295794	1.0	1.0	48621067.98210821
CNAG_01243	0.991535	1.319058559343567	0.02767157727063674	0.02767157727063674	48692382.667788826
CNAG_07526	0.027476999999999998	0.03655319482931333	1.0	1.0	48876643.50704714
CNAG_03960	0.992865	1.3208278845654975	0.02767157727063674	0.02767157727063674	48888586.78628686
CNAG_00337	0.027583	0.036694208719181484	1.0	1.0	49444209.69065682
CNAG_00398	0.99754	1.327047129236569	0.02767157727063674	0.02767157727063674	49582433.120191604
CNAG_07898	0.9981110000000001	1.3278067417942554	0.02767157727063674	0.02767157727063674	49667625.997016095
CNAG_00747	0.9986719999999999	1.328553051154784	0.02767157727063674	0.02767157727063674	49751421.86221209
CNAG_01340	0.999366	1.3294762930375057	0.02767157727063674	0.02767157727063674	49855214.11797391
CNAG_02442	0.9998389999999999	1.3301055342630494	0.02767157727063674	0.02767157727063674	49926037.0305142
CNAG_06033	0.027712999999999998	0.036867150282227326	1.0	1.0	50146260.205202796
CNAG_03412	0.054787999999999996	0.07288555658581428	0.5067877175337508	0.5067877175337508	50406448.81536793
CNAG_04991	0.027849000000000002	0.0370480737635676	1.0	1.0	50887794.550210536
CNAG_07576	0.027911000000000002	0.03713055358594329	1.0	1.0	51228259.49495688
CNAG_07466	0.027933	0.03715982061968953	1.0	1.0	51349433.769289106
CNAG_03039	0.027998000000000002	0.03724629140121245	1.0	1.0	51708564.924024515
CNAG_05674	0.028089	0.037367350495344544	1.0	1.0	52214156.670495465
CNAG_04770	0.028095	0.03737533241363897	1.0	1.0	52247607.738221526
CNAG_03128	0.028095	0.03737533241363897	1.0	1.0	52247607.738221526
CNAG_06739	0.790374	1.0514501150061395	0.03565001790208913	0.03565001790208913	52709300.09394382
CNAG_01354	0.028227999999999996	0.037552264935832025	1.0	1.0	52992780.40611844
CNAG_01732	0.028229	0.037553595255547766	1.0	1.0	52998409.88268876
CNAG_00384	0.125541	0.16700966743337428	0.2252303955977127	0.2252303955977127	53226751.7863327
CNAG_02254	0.028463	0.03786489006903029	1.0	1.0	54326701.56441802
CNAG_00400	0.028569	0.03800590395889844	1.0	1.0	54935640.76336584
CNAG_00374	0.028796	0.0383078865343708	1.0	1.0	56254964.32362655
CNAG_05282	0.810243	1.0778822374381236	0.03565001790208913	0.03565001790208913	56785199.69877336
CNAG_04323	0.028926	0.03848082809741665	1.0	1.0	57019952.636527196
CNAG_06640	0.028946	0.0385074344917314	1.0	1.0	57138255.28308495
CNAG_01142	0.028966000000000002	0.03853404088604615	1.0	1.0	57256721.48633404
CNAG_02994	0.029013	0.038596565912685794	1.0	1.0	57535761.50899639
CNAG_02211	0.029082	0.03868835797307167	1.0	1.0	57947056.597284354
CNAG_00077	0.029115	0.038732258523691006	1.0	1.0	58144454.05662248
CNAG_03223	0.047412	0.06307311836253607	0.6142090372520289	0.6142090372520289	58155637.64518228
CNAG_01382	0.819247	1.0898604361586222	0.03565001790208913	0.03565001790208913	58699427.47074093
CNAG_01239	0.039596	0.05267533946433346	0.741402605480225	0.741402605480225	59585643.62607521
CNAG_02504	0.5058699999999999	0.6729688346000194	0.058230880900047875	0.058230880900047875	60196876.37100503
CNAG_06308	0.51042	0.679021789306624	0.058230880900047875	0.058230880900047875	61835832.79065681
CNAG_00038	0.029723000000000003	0.03954109291085926	1.0	1.0	61862023.76910563
CNAG_04948	0.833989	1.109472009408021	0.03565001790208913	0.03565001790208913	61925602.52338707
CNAG_06594	0.02976	0.039590314740341546	1.0	1.0	62093235.440592624
CNAG_02512	0.029786	0.039624903052950716	1.0	1.0	62256052.76428406
CNAG_05894	0.029835000000000004	0.03969008871902184	1.0	1.0	62563674.13845511
CNAG_07340	0.838774	1.1158375892478238	0.03565001790208913	0.03565001790208913	62997620.96140233
CNAG_04247	0.8457889999999999	1.125169782053721	0.03565001790208913	0.03565001790208913	64591498.682258554
CNAG_03495	0.030166000000000002	0.04013042454493088	1.0	1.0	64668276.39445014
CNAG_02427	0.030188999999999997	0.04016102189839285	1.0	1.0	64816246.491561316
CNAG_00632	0.135142	0.17978206702416796	0.2252303955977127	0.2252303955977127	66396028.77887767
CNAG_07409	0.030523	0.040605348683449095	1.0	1.0	66990541.49136631
CNAG_04761	0.52741	0.7016239212770006	0.058230880900047875	0.058230880900047875	68218502.99467811
CNAG_07991	0.030931	0.04114811912746991	1.0	1.0	69711884.37133776
CNAG_06866	0.031027999999999997	0.04127716013989642	1.0	1.0	70369535.98832674
CNAG_03323	0.031181	0.041480699056404224	1.0	1.0	71415250.3362615
CNAG_01478	0.031195	0.04149932353242455	1.0	1.0	71511450.75303812
CNAG_03215	0.877091	1.1668114497957294	0.03565001790208913	0.03565001790208913	72031623.53225657
CNAG_02282	0.031332	0.04168157733348055	1.0	1.0	72457404.51493065
CNAG_03333	0.062198	0.08274322567942755	0.5067877175337508	0.5067877175337508	73746379.66494642
CNAG_06808	0.031606	0.042046084935592566	1.0	1.0	74374269.63764524
CNAG_03785	0.03163	0.04207801260877026	1.0	1.0	74543762.58854921
CNAG_03627	0.031755	0.042244302573237434	1.0	1.0	75430703.68382563
CNAG_03553	0.031814999999999996	0.04232412175618167	1.0	1.0	75858923.28391646
CNAG_07572	0.031896	0.04243187765315638	1.0	1.0	76439586.71747512
CNAG_02065	0.8978440000000001	1.1944195748564252	0.03565001790208913	0.03565001790208913	77266613.70562932
CNAG_02661	0.032251999999999996	0.04290547147195886	1.0	1.0	79026786.60635936
CNAG_03420	0.032282	0.042945381063430974	1.0	1.0	79247438.06077501
CNAG_03866	0.032354	0.04304116408296406	1.0	1.0	79778676.76877607
CNAG_00710	0.032545	0.043295255148669866	1.0	1.0	81199428.15597622
CNAG_01526	0.03269	0.043488151507451785	1.0	1.0	82289202.82936576
CNAG_02093	0.032937	0.043816740477238894	1.0	1.0	84167956.54050975
CNAG_04401	0.033107	0.04404289482891423	1.0	1.0	85477504.49306469
CNAG_02588	0.283238	0.37679709564599656	0.11701150627760835	0.11701150627760835	85712295.6638111
CNAG_02924	0.044761	0.059546440796116526	0.741402605480225	0.741402605480225	86070237.76054147
CNAG_01761	0.9307629999999999	1.2382123695787808	0.03565001790208913	0.03565001790208913	86080847.87842955
CNAG_03854	0.033205	0.04417326616105648	1.0	1.0	86238557.3631587
CNAG_02682	0.7272390000000001	0.9674603797530659	0.045682192892512685	0.045682192892512685	86367215.5183954
CNAG_01823	0.033325	0.04433290452694496	1.0	1.0	87176595.42379287
CNAG_01158	0.936225	1.245478575866138	0.03565001790208913	0.03565001790208913	87605203.39137223
CNAG_00141	0.731113	0.9726140383318324	0.045682192892512685	0.045682192892512685	87754813.78799826
CNAG_04835	0.033406	0.044440660423919684	1.0	1.0	87813601.75662921
CNAG_05847	0.033444999999999996	0.044492542892833435	1.0	1.0	88121412.27813025
CNAG_02903	0.033448	0.04449653385198064	1.0	1.0	88145119.76388922
CNAG_01553	0.938422	1.248401288281613	0.03565001790208913	0.03565001790208913	88223389.91773947
CNAG_03347	0.033468	0.04452314024629539	1.0	1.0	88303278.35938494
CNAG_06535	0.033668000000000003	0.044789204189442836	1.0	1.0	89895283.89151947
CNAG_08007	0.033672	0.0447945254683058	1.0	1.0	89927317.66829222
CNAG_01137	0.033808	0.044975448949646064	1.0	1.0	91021000.19596033
CNAG_01242	0.033964	0.04518297882530108	1.0	1.0	92286397.72401337
CNAG_07563	0.9570629999999999	1.2731997781026714	0.03565001790208913	0.03565001790208913	93585974.8830082
CNAG_06574	0.034169	0.045455694367027226	1.0	1.0	93967021.3123512
CNAG_05388	0.034194999999999996	0.0454902826796364	1.0	1.0	94181620.50503218
CNAG_02382	0.0344	0.04576299822136254	1.0	1.0	95885109.71843655
CNAG_04315	0.034419	0.04578827429596154	1.0	1.0	96044026.29057565
CNAG_03083	0.034524	0.04592795786611397	1.0	1.0	96925417.27290386
CNAG_05169	0.034574	0.04599447385190083	1.0	1.0	97347016.04675546
CNAG_04043	0.034594	0.046021080246215575	1.0	1.0	97515997.33248578
CNAG_04023	0.9707680000000001	1.291431809806851	0.03565001790208913	0.03565001790208913	97664231.47724916
CNAG_01722	0.034682	0.04613814838120045	1.0	1.0	98261838.69712204
CNAG_01867	0.29656	0.3945196148990487	0.11701150627760835	0.11701150627760835	98384349.90673271
CNAG_01509	0.06854500000000001	0.09118676491521206	0.5067877175337508	0.5067877175337508	98702370.96501373
CNAG_02491	0.05671	0.07544243107946133	0.6142090372520289	0.6142090372520289	99511455.96075617
CNAG_01800	0.03492	0.046454764473545934	1.0	1.0	100298033.87089096
CNAG_06681	0.23891500000000002	0.31783333488537296	0.14623145653648356	0.14623145653648356	100402692.65034221
CNAG_00521	0.034975	0.04652793205791148	1.0	1.0	100772550.84083821
CNAG_00999	0.034977999999999995	0.04653192301705869	1.0	1.0	100798476.54635337
CNAG_01847	0.035019	0.046586466125403916	1.0	1.0	101153240.36120552
CNAG_06830	0.767893	1.0215431974766496	0.045682192892512685	0.045682192892512685	101676248.37999994
CNAG_02086	0.035226	0.04686184230656154	1.0	1.0	102957082.4720819
CNAG_03556	0.035247	0.04688977902059202	1.0	1.0	103141270.11227974
CNAG_02081	0.035322000000000006	0.04698955299927232	1.0	1.0	103800876.46752463
CNAG_00806	0.035432	0.04713588816800341	1.0	1.0	104773377.70883797
CNAG_00760	0.9948379999999999	1.3234526053646474	0.03565001790208913	0.03565001790208913	105110539.63037768
CNAG_01017	0.995633	1.3245102095386585	0.03565001790208913	0.03565001790208913	105362730.36538003
CNAG_03836	0.9971540000000001	1.3265336258262947	0.03565001790208913	0.03565001790208913	105846347.1080009
CNAG_06909	0.998684	1.328569014991373	0.03565001790208913	0.03565001790208913	106334316.24686426
CNAG_03213	0.04803	0.06389525594686171	0.741402605480225	0.741402605480225	106334775.88855842
CNAG_06444	0.9989129999999999	1.3288736582062768	0.03565001790208913	0.03565001790208913	106407480.9314082
CNAG_05100	0.999144	1.329180962060612	0.03565001790208913	0.03565001790208913	106481318.60327414
CNAG_03271	0.9994139999999999	1.3295401483838611	0.03565001790208913	0.03565001790208913	106567665.66138025
CNAG_07376	0.999862	1.3301361316165117	0.03565001790208913	0.03565001790208913	106711040.78068255
CNAG_06703	0.9999110000000001	1.3302013172825824	0.03565001790208913	0.03565001790208913	106726730.23166853
CNAG_06424	0.035705	0.0474990654503997	1.0	1.0	107213155.67034806
CNAG_02590	0.035905	0.04776512939354715	1.0	1.0	109024379.21046779
CNAG_05285	0.487491	0.6485188885444839	0.07384724087003962	0.07384724087003962	109862979.32600972
CNAG_01856	0.036007	0.04790082200455235	1.0	1.0	109955907.9212948
CNAG_05024	0.130142	0.17313046844548152	0.2776437018849706	0.2776437018849706	111071877.71881533
CNAG_02002	0.6237020000000001	0.8297230673447751	0.058230880900047875	0.058230880900047875	112820563.24154967
CNAG_04857	0.036528	0.048593918576451484	1.0	1.0	114796877.86984591
CNAG_04517	0.049423	0.06574839131088375	0.741402605480225	0.741402605480225	115856114.8933799
CNAG_02881	0.630879	0.8392707719446214	0.058230880900047875	0.058230880900047875	116760259.95178272
CNAG_06942	0.6331140000000001	0.8422440365092942	0.058230880900047875	0.058230880900047875	118005591.55240357
CNAG_02439	0.036877999999999994	0.04905953047695953	1.0	1.0	118127496.8443839
CNAG_01759	0.036932	0.04913136774160934	1.0	1.0	118647030.97462238
CNAG_05874	0.036976	0.04918990180910179	1.0	1.0	119071479.76897511
CNAG_02165	0.037017	0.04924444491744701	1.0	1.0	119467898.99715947
CNAG_05712	0.037049	0.0492870151483506	1.0	1.0	119777910.07137573
CNAG_07471	0.037098	0.04935220081442173	1.0	1.0	120253653.28533374
CNAG_00816	0.037317	0.0496435408321682	1.0	1.0	122395336.35523678
CNAG_07774	0.9224459999999999	1.2271481005029938	0.040666105397300915	0.040666105397300915	124351637.32396449
CNAG_05878	0.037567	0.04997612076110252	1.0	1.0	124871092.21908854
CNAG_06034	0.037636	0.05006791282148839	1.0	1.0	125560231.77001323
CNAG_07558	0.037647	0.0500825463383615	1.0	1.0	125670328.40141119
CNAG_02524	0.404496	0.5381090037368681	0.0931842481503503	0.0931842481503503	126092659.47642943
CNAG_06152	0.037924	0.050451044899620726	1.0	1.0	128464024.24242353
CNAG_04147	0.037933999999999996	0.0504643480967781	1.0	1.0	128565646.63504204
CNAG_07903	0.514991	0.6851026807272591	0.07384724087003962	0.07384724087003962	129524038.30026898
CNAG_05307	0.8337530000000001	1.109158053955107	0.045682192892512685	0.045682192892512685	130145618.92610645
CNAG_00904	0.038165	0.050771651951113404	1.0	1.0	130928068.7009218
CNAG_02860	0.20986	0.2791808955446262	0.18189698446557426	0.18189698446557426	130964106.32654478
CNAG_04523	0.038212	0.05083417697775307	1.0	1.0	131412251.06985359
CNAG_00308	0.038225	0.05085147113405765	1.0	1.0	131546384.30584422
CNAG_06892	0.038415	0.05110423188004773	1.0	1.0	133517222.47696348
CNAG_00515	0.038418	0.051108222839194944	1.0	1.0	133548497.8169546
CNAG_06853	0.038468	0.05117473882498181	1.0	1.0	134070472.84542643
CNAG_04471	0.661456	0.8799479578927204	0.058230880900047875	0.058230880900047875	134573536.11625898
CNAG_07362	0.038544999999999996	0.05127717344309359	1.0	1.0	134876971.9636079
CNAG_07538	0.038551	0.051285155361388	1.0	1.0	134939951.5448515
CNAG_05572	0.038582	0.051326395272575855	1.0	1.0	135265658.4275738
CNAG_03124	0.038651	0.051418187332961725	1.0	1.0	135992499.81042162
CNAG_00891	0.038915	0.05176939173791637	1.0	1.0	138797497.80989227
CNAG_01701	0.038982	0.05185852315887077	1.0	1.0	139515457.52014485
CNAG_06196	0.039137	0.05206472271481005	1.0	1.0	141185890.3307792
CNAG_00036	0.03921	0.05216183605405887	1.0	1.0	141977207.90398818
CNAG_02312	0.039302	0.052284225467906696	1.0	1.0	142978689.4827675
CNAG_01128	0.039373000000000005	0.05237867816772405	1.0	1.0	143754783.9868921
CNAG_03295	0.03938	0.052387990405734206	1.0	1.0	143831452.10233986
CNAG_02508	0.533608	0.7098692428751402	0.07384724087003962	0.07384724087003962	144084873.95518973
CNAG_01212	0.870542	1.158099185977366	0.045682192892512685	0.045682192892512685	148144823.7495628
CNAG_01492	0.039783	0.05292410925117634	1.0	1.0	148291456.36865202
CNAG_03287	0.871476	1.1593417045918646	0.045682192892512685	0.045682192892512685	148622166.72591597
CNAG_03959	0.03988	0.05305315026360285	1.0	1.0	149378549.11732423
CNAG_06600	0.040039	0.05326467109840508	1.0	1.0	151171955.80524492
CNAG_01189	0.040143	0.05340302434884176	1.0	1.0	152352733.17880607
CNAG_03192	0.8804209999999999	1.1712414144491343	0.045682192892512685	0.045682192892512685	153245759.7313569
CNAG_02585	0.040406	0.05375289843408066	1.0	1.0	155366140.26572517
CNAG_04956	0.040411	0.05375955003265935	1.0	1.0	155423810.97975263
CNAG_03632	0.040458999999999995	0.053823405379014734	1.0	1.0	155978176.20874634
CNAG_03047	0.040538	0.053928500636557984	1.0	1.0	156893436.76676312
CNAG_06638	0.27815500000000004	0.370035080530904	0.14623145653648356	0.14623145653648356	158443560.78715026
CNAG_00100	0.040686	0.054125387954487104	1.0	1.0	158617726.78928182
CNAG_04348	0.040725	0.05417727042340085	1.0	1.0	159074194.39714554
CNAG_03633	0.279357	0.37163412482922026	0.14623145653648356	0.14623145653648356	160506501.30142155
CNAG_01131	0.04085	0.05434356038786802	1.0	1.0	160543132.39404482
CNAG_02600	0.045869	0.06102043504115344	0.8914012606101419	0.8914012606101419	160976617.5547464
CNAG_02344	0.040917	0.05443269180882242	1.0	1.0	161334192.97556233
CNAG_02459	0.703358	0.935691014621544	0.058230880900047875	0.058230880900047875	161802792.68076023
CNAG_06409	0.040995	0.05453645674664992	1.0	1.0	162258398.02557814
CNAG_04476	0.041143	0.05473334406457904	1.0	1.0	164021708.1799925
CNAG_02417	0.041213	0.05482646644468065	1.0	1.0	164860137.87876895
CNAG_01088	0.055604999999999995	0.07397242779357162	0.741402605480225	0.741402605480225	164987899.0195878
CNAG_05031	0.28224899999999997	0.3754814094471325	0.14623145653648356	0.14623145653648356	165543115.8460003
CNAG_01307	0.041273000000000004	0.05490628562762488	1.0	1.0	165581062.2074768
CNAG_02049	0.041292	0.0549315617022239	1.0	1.0	165809792.32555872
CNAG_06214	0.44414799999999993	0.5908588411052829	0.0931842481503503	0.0931842481503503	166928306.4957995
CNAG_02237	0.041414	0.05509386070754384	1.0	1.0	167283501.5142486
CNAG_03876	0.041557	0.05528409642689427	1.0	1.0	169021968.40059862
CNAG_05651	0.041587	0.0553240060183664	1.0	1.0	169388203.70833686
CNAG_03624	0.041849000000000004	0.05567254978388956	1.0	1.0	172609171.98740798
CNAG_07373	0.041854	0.05567920138246825	1.0	1.0	172671034.63906336
CNAG_03916	0.041935	0.05578695727944297	1.0	1.0	173675270.097694
CNAG_06922	0.041944999999999996	0.05580026047660035	1.0	1.0	173799519.16226542
CNAG_07908	0.042033	0.055917328611585215	1.0	1.0	174895467.44249707
CNAG_05731	0.042044	0.05593196212845833	1.0	1.0	175032784.08184576
CNAG_01150	0.042118	0.056030405787422896	1.0	1.0	175958419.3582166
CNAG_02805	0.9236719999999999	1.2287790724744878	0.045682192892512685	0.045682192892512685	176958160.471721
CNAG_04293	0.042455	0.05647872353162636	1.0	1.0	180215101.2409579
CNAG_06692	0.729136	0.9699839962538196	0.058230880900047875	0.058230880900047875	180252919.86331803
CNAG_03864	0.042526	0.056573176231443714	1.0	1.0	181120577.7949117
CNAG_06636	0.9318379999999999	1.2396424632731986	0.045682192892512685	0.045682192892512685	181693129.1189188
CNAG_01970	0.042763999999999996	0.05688979232378918	1.0	1.0	184177955.33166933
CNAG_07647	0.042908999999999996	0.057082688682571076	1.0	1.0	186057405.09881553
CNAG_05178	0.042943	0.05712791955290615	1.0	1.0	186499946.53814423
CNAG_07975	0.043004	0.05720906905556612	1.0	1.0	187295675.97529763
CNAG_07801	0.043021	0.05723168449073365	1.0	1.0	187517839.25686982
CNAG_07971	0.043071	0.057298200476520525	1.0	1.0	188172278.85688773
CNAG_02851	0.462737	0.6155881543011232	0.0931842481503503	0.0931842481503503	188777155.13550767
CNAG_04197	0.043133	0.057380680298896224	1.0	1.0	188985896.59736586
CNAG_03996	0.369258	0.4912311975937176	0.11701150627760835	0.11701150627760835	189922776.22279736
CNAG_00250	0.085494	0.11373435377724328	0.5067877175337508	0.5067877175337508	191508695.94108343
CNAG_02171	0.465815	0.6196828783861625	0.0931842481503503	0.0931842481503503	192569343.65914783
CNAG_06771	0.043573	0.057966020973820635	1.0	1.0	194827445.37270522
CNAG_00268	0.043660000000000004	0.05808175878908978	1.0	1.0	195996551.10408407
CNAG_07608	0.95695	1.273049451974793	0.045682192892512685	0.045682192892512685	196781822.99163914
CNAG_06230	0.9571360000000001	1.2732968914419205	0.045682192892512685	0.045682192892512685	196896589.23419282
CNAG_06330	0.46971899999999994	0.6248764465564008	0.0931842481503503	0.0931842481503503	197451804.0577644
CNAG_06294	0.043833	0.058311904099912326	1.0	1.0	198335204.20390403
CNAG_04221	0.9602219999999999	1.2774022580846855	0.045682192892512685	0.045682192892512685	198807238.80071908
CNAG_06741	0.043927	0.05843695415319164	1.0	1.0	199613682.94300285
CNAG_07887	0.0441	0.05866709946401419	1.0	1.0	201980967.51970538
CNAG_00154	0.044164	0.058752239925821376	1.0	1.0	202861446.5923777
CNAG_05864	0.044216000000000005	0.058821416551039715	1.0	1.0	203578717.23471937
CNAG_05000	0.968031	1.287790724744878	0.045682192892512685	0.045682192892512685	203697185.79112267
